usage_month,account_id,product_id,consumed_units,consumed_value
2024-09-01,ACC-0010,SLO,3.97,4631.67
2024-10-01,ACC-0010,SLO,5.23,6101.67
2024-11-01,ACC-0010,SLO,5.89,6871.67
2024-12-01,ACC-0010,SLO,4.32,5040.0
2025-01-01,ACC-0010,SLO,5.26,6136.67
2025-02-01,ACC-0010,SLO,6.28,7326.67
2025-03-01,ACC-0010,SLO,5.81,6778.33
2025-04-01,ACC-0010,SLO,4.19,4888.33
2025-05-01,ACC-0010,SLO,4.62,5390.0
2025-06-01,ACC-0010,SLO,6.79,7921.67
2025-07-01,ACC-0010,SLO,4.31,5028.33
2025-08-01,ACC-0010,SLO,5.71,6661.67
2025-09-01,ACC-0010,SLO,6.81,7945.0
2025-10-01,ACC-0010,SLO,3.9,4550.0
2025-11-01,ACC-0010,SLO,6.41,7478.33
2025-12-01,ACC-0010,SLO,4.35,5075.0
2024-09-01,ACC-0011,SLO,4.0,4666.67
2024-10-01,ACC-0011,SLO,2.72,3173.33
2024-11-01,ACC-0011,SLO,2.34,2730.0
2024-12-01,ACC-0011,SLO,3.45,4025.0
2025-01-01,ACC-0011,SLO,2.05,2391.67
2025-02-01,ACC-0011,SLO,3.67,4281.67
2025-03-01,ACC-0011,SLO,2.05,2391.67
2025-04-01,ACC-0011,SLO,2.58,3010.0
2025-05-01,ACC-0011,SLO,1.99,2321.67
2025-06-01,ACC-0011,SLO,3.58,4176.67
2025-07-01,ACC-0011,SLO,2.87,3348.33
2025-08-01,ACC-0011,SLO,2.3,2683.33
2025-09-01,ACC-0011,SLO,3.57,4165.0
2024-02-01,ACC-0011,LOKI-ENT,7.77,19425.0
2024-03-01,ACC-0011,LOKI-ENT,7.26,18150.0
2024-04-01,ACC-0011,LOKI-ENT,8.17,20425.0
2024-05-01,ACC-0011,LOKI-ENT,7.29,18225.0
2024-06-01,ACC-0011,LOKI-ENT,7.55,18875.0
2024-07-01,ACC-0011,LOKI-ENT,7.14,17850.0
2024-08-01,ACC-0011,LOKI-ENT,7.8,19500.0
2024-09-01,ACC-0011,LOKI-ENT,8.2,20500.0
2024-10-01,ACC-0011,LOKI-ENT,7.88,19700.0
2024-11-01,ACC-0011,LOKI-ENT,8.72,21800.0
2024-12-01,ACC-0011,LOKI-ENT,8.09,20225.0
2025-01-01,ACC-0011,LOKI-ENT,7.8,19500.0
2025-02-01,ACC-0011,LOKI-ENT,6.97,17425.0
2025-03-01,ACC-0011,LOKI-ENT,7.76,19400.0
2025-04-01,ACC-0011,LOKI-ENT,8.17,20425.0
2025-05-01,ACC-0011,LOKI-ENT,8.58,21450.0
2025-06-01,ACC-0011,LOKI-ENT,8.87,22175.0
2025-07-01,ACC-0011,LOKI-ENT,7.18,17950.0
2025-08-01,ACC-0011,LOKI-ENT,8.11,20275.0
2025-09-01,ACC-0011,LOKI-ENT,8.54,21350.0
2025-10-01,ACC-0011,LOKI-ENT,8.65,21625.0
2025-11-01,ACC-0011,LOKI-ENT,8.79,21975.0
2025-12-01,ACC-0011,LOKI-ENT,8.86,22150.0
2025-10-01,ACC-0011,SLO,9.59,11188.33
2025-11-01,ACC-0011,SLO,9.03,10535.0
2025-12-01,ACC-0011,SLO,8.25,9625.0
2023-10-01,ACC-0012,GC-TRACES,4.57,6093.33
2023-11-01,ACC-0012,GC-TRACES,4.68,6240.0
2023-12-01,ACC-0012,GC-TRACES,4.06,5413.33
2024-01-01,ACC-0012,GC-TRACES,4.71,6280.0
2024-02-01,ACC-0012,GC-TRACES,4.78,6373.33
2024-03-01,ACC-0012,GC-TRACES,4.38,5840.0
2024-04-01,ACC-0012,GC-TRACES,4.69,6253.33
2024-05-01,ACC-0012,GC-TRACES,3.85,5133.33
2024-06-01,ACC-0012,GC-TRACES,3.88,5173.33
2024-07-01,ACC-0012,GC-TRACES,3.7,4933.33
2024-08-01,ACC-0012,GC-TRACES,4.46,5946.67
2024-09-01,ACC-0012,GC-TRACES,3.81,5080.0
2024-10-01,ACC-0012,GC-TRACES,3.81,5080.0
2024-11-01,ACC-0012,GC-TRACES,3.68,4906.67
2024-12-01,ACC-0012,GC-TRACES,3.51,4680.0
2025-01-01,ACC-0012,GC-TRACES,4.62,6160.0
2025-02-01,ACC-0012,GC-TRACES,3.92,5226.67
2025-03-01,ACC-0012,GC-TRACES,4.17,5560.0
2025-04-01,ACC-0012,GC-TRACES,4.9,6533.33
2025-05-01,ACC-0012,GC-TRACES,4.08,5440.0
2025-06-01,ACC-0012,GC-TRACES,4.77,6360.0
2025-07-01,ACC-0012,GC-TRACES,3.76,5013.33
2025-08-01,ACC-0012,GC-TRACES,3.86,5146.67
2025-09-01,ACC-0012,GC-TRACES,3.51,4680.0
2025-10-01,ACC-0012,GC-TRACES,4.61,6146.67
2025-11-01,ACC-0012,GC-TRACES,3.87,5160.0
2025-12-01,ACC-0012,GC-TRACES,4.26,5680.0
2023-10-01,ACC-0012,ENT-STACK,15.59,123420.83
2023-11-01,ACC-0012,ENT-STACK,13.52,107033.33
2023-12-01,ACC-0012,ENT-STACK,11.51,91120.83
2024-01-01,ACC-0012,ENT-STACK,15.14,119858.33
2024-02-01,ACC-0012,ENT-STACK,11.79,93337.5
2024-03-01,ACC-0012,ENT-STACK,14.02,110991.67
2024-04-01,ACC-0012,ENT-STACK,15.17,120095.83
2024-05-01,ACC-0012,ENT-STACK,15.31,121204.17
2024-06-01,ACC-0012,ENT-STACK,13.18,104341.67
2024-07-01,ACC-0012,ENT-STACK,12.99,102837.5
2024-08-01,ACC-0012,ENT-STACK,14.26,112891.67
2024-09-01,ACC-0012,ENT-STACK,11.81,93495.83
2024-10-01,ACC-0012,ENT-STACK,15.5,122708.33
2024-11-01,ACC-0012,ENT-STACK,14.55,115187.5
2024-12-01,ACC-0012,ENT-STACK,12.03,95237.5
2025-01-01,ACC-0012,ENT-STACK,11.91,94287.5
2025-02-01,ACC-0012,ENT-STACK,14.6,115583.33
2025-03-01,ACC-0012,ENT-STACK,15.45,122312.5
2025-04-01,ACC-0012,ENT-STACK,13.68,108300.0
2025-05-01,ACC-0012,ENT-STACK,15.01,118829.17
2025-06-01,ACC-0012,ENT-STACK,15.53,122945.83
2025-07-01,ACC-0012,ENT-STACK,15.45,122312.5
2025-08-01,ACC-0012,ENT-STACK,12.51,99037.5
2025-09-01,ACC-0012,ENT-STACK,15.25,120729.17
2025-10-01,ACC-0012,ENT-STACK,12.45,98562.5
2025-11-01,ACC-0012,ENT-STACK,11.95,94604.17
2025-12-01,ACC-0012,ENT-STACK,14.91,118037.5
2023-10-01,ACC-0012,TEMPO-ENT,14.42,33646.67
2023-11-01,ACC-0012,TEMPO-ENT,14.71,34323.33
2023-12-01,ACC-0012,TEMPO-ENT,14.44,33693.33
2024-01-01,ACC-0012,TEMPO-ENT,15.27,35630.0
2024-02-01,ACC-0012,TEMPO-ENT,12.17,28396.67
2024-03-01,ACC-0012,TEMPO-ENT,11.69,27276.67
2024-04-01,ACC-0012,TEMPO-ENT,12.16,28373.33
2024-05-01,ACC-0012,TEMPO-ENT,12.42,28980.0
2024-06-01,ACC-0012,TEMPO-ENT,12.99,30310.0
2024-07-01,ACC-0012,TEMPO-ENT,14.96,34906.67
2024-08-01,ACC-0012,TEMPO-ENT,11.47,26763.33
2024-09-01,ACC-0012,TEMPO-ENT,13.53,31570.0
2024-10-01,ACC-0012,TEMPO-ENT,14.25,33250.0
2024-11-01,ACC-0012,TEMPO-ENT,11.72,27346.67
2024-12-01,ACC-0012,TEMPO-ENT,13.59,31710.0
2025-01-01,ACC-0012,TEMPO-ENT,13.28,30986.67
2025-02-01,ACC-0012,TEMPO-ENT,12.29,28676.67
2025-03-01,ACC-0012,TEMPO-ENT,12.43,29003.33
2025-04-01,ACC-0012,TEMPO-ENT,14.62,34113.33
2025-05-01,ACC-0012,TEMPO-ENT,11.86,27673.33
2025-06-01,ACC-0012,TEMPO-ENT,13.28,30986.67
2025-07-01,ACC-0012,TEMPO-ENT,12.82,29913.33
2025-08-01,ACC-0012,TEMPO-ENT,12.56,29306.67
2025-09-01,ACC-0012,TEMPO-ENT,14.02,32713.33
2025-10-01,ACC-0012,TEMPO-ENT,15.14,35326.67
2025-11-01,ACC-0012,TEMPO-ENT,11.38,26553.33
2025-12-01,ACC-0012,TEMPO-ENT,14.42,33646.67
2024-04-01,ACC-0012,GC-LOGS,3.32,6086.67
2024-05-01,ACC-0012,GC-LOGS,2.73,5005.0
2024-06-01,ACC-0012,GC-LOGS,3.06,5610.0
2024-07-01,ACC-0012,GC-LOGS,2.8,5133.33
2024-08-01,ACC-0012,GC-LOGS,3.5,6416.67
2024-09-01,ACC-0012,GC-LOGS,2.86,5243.33
2024-10-01,ACC-0012,GC-LOGS,3.34,6123.33
2024-11-01,ACC-0012,GC-LOGS,2.6,4766.67
2024-12-01,ACC-0012,GC-LOGS,3.4,6233.33
2025-01-01,ACC-0012,GC-LOGS,3.39,6215.0
2025-02-01,ACC-0012,GC-LOGS,2.89,5298.33
2025-03-01,ACC-0012,GC-LOGS,3.45,6325.0
2025-04-01,ACC-0012,GC-LOGS,2.89,5298.33
2025-05-01,ACC-0012,GC-LOGS,3.52,6453.33
2025-06-01,ACC-0012,GC-LOGS,2.74,5023.33
2025-07-01,ACC-0012,GC-LOGS,2.57,4711.67
2025-08-01,ACC-0012,GC-LOGS,3.36,6160.0
2025-09-01,ACC-0012,GC-LOGS,2.72,4986.67
2025-10-01,ACC-0012,GC-LOGS,2.69,4931.67
2025-11-01,ACC-0012,GC-LOGS,3.43,6288.33
2025-12-01,ACC-0012,GC-LOGS,3.46,6343.33
2025-03-01,ACC-0013,ENT-STACK,9.79,77504.17
2025-04-01,ACC-0013,ENT-STACK,9.07,71804.17
2025-05-01,ACC-0013,ENT-STACK,9.69,76712.5
2025-06-01,ACC-0013,ENT-STACK,7.47,59137.5
2025-07-01,ACC-0013,ENT-STACK,6.63,52487.5
2025-08-01,ACC-0013,ENT-STACK,9.65,76395.83
2025-09-01,ACC-0013,ENT-STACK,8.41,66579.17
2025-10-01,ACC-0013,ENT-STACK,9.47,74970.83
2025-11-01,ACC-0013,ENT-STACK,10.29,81462.5
2025-12-01,ACC-0013,ENT-STACK,7.72,61116.67
2025-05-01,ACC-0014,LOKI-ENT,1.27,3175.0
2025-06-01,ACC-0014,LOKI-ENT,1.27,3175.0
2025-07-01,ACC-0014,LOKI-ENT,1.22,3050.0
2025-08-01,ACC-0014,LOKI-ENT,1.15,2875.0
2025-09-01,ACC-0014,LOKI-ENT,6.08,15200.0
2025-10-01,ACC-0014,LOKI-ENT,5.63,14075.0
2025-11-01,ACC-0014,LOKI-ENT,5.07,12675.0
2025-12-01,ACC-0014,LOKI-ENT,6.0,15000.0
2025-06-01,ACC-0015,LOKI-ENT,2.55,6375.0
2025-07-01,ACC-0015,LOKI-ENT,2.83,7075.0
2025-08-01,ACC-0015,LOKI-ENT,3.04,7600.0
2025-09-01,ACC-0015,LOKI-ENT,2.35,5875.0
2025-06-01,ACC-0015,GC-METRICS,6.2,9300.0
2025-07-01,ACC-0015,GC-METRICS,5.62,8430.0
2025-08-01,ACC-0015,GC-METRICS,5.81,8715.0
2025-09-01,ACC-0015,GC-METRICS,6.71,10065.0
2025-10-01,ACC-0015,GC-METRICS,7.85,11775.0
2025-11-01,ACC-0015,GC-METRICS,7.5,11250.0
2025-12-01,ACC-0015,GC-METRICS,7.33,10995.0
2025-10-01,ACC-0015,LOKI-ENT,1.1,2750.0
2025-11-01,ACC-0015,LOKI-ENT,0.93,2325.0
2025-12-01,ACC-0015,LOKI-ENT,0.99,2475.0
2025-05-01,ACC-0016,SLO,0.88,1026.67
2025-06-01,ACC-0016,SLO,1.18,1376.67
2025-07-01,ACC-0016,SLO,0.99,1155.0
2025-08-01,ACC-0016,SLO,0.96,1120.0
2025-09-01,ACC-0016,SLO,0.81,945.0
2025-10-01,ACC-0016,SLO,1.02,1190.0
2025-11-01,ACC-0016,SLO,1.04,1213.33
2025-12-01,ACC-0016,SLO,1.03,1201.67
2025-05-01,ACC-0016,GC-TRACES,4.75,6333.33
2025-06-01,ACC-0016,GC-TRACES,4.69,6253.33
2025-07-01,ACC-0016,GC-TRACES,4.1,5466.67
2025-08-01,ACC-0016,GC-TRACES,4.05,5400.0
2025-09-01,ACC-0016,GC-TRACES,4.66,6213.33
2025-10-01,ACC-0016,GC-TRACES,4.8,6400.0
2025-11-01,ACC-0016,GC-TRACES,3.13,4173.33
2025-12-01,ACC-0016,GC-TRACES,4.21,5613.33
2025-05-01,ACC-0016,PROM-MGD,1.6,2000.0
2025-06-01,ACC-0016,PROM-MGD,1.58,1975.0
2025-07-01,ACC-0016,PROM-MGD,1.09,1362.5
2025-08-01,ACC-0016,PROM-MGD,1.96,2450.0
2025-09-01,ACC-0016,PROM-MGD,1.11,1387.5
2025-10-01,ACC-0016,PROM-MGD,1.54,1925.0
2025-11-01,ACC-0016,PROM-MGD,0.94,1175.0
2025-12-01,ACC-0016,PROM-MGD,1.5,1875.0
2023-10-01,ACC-0017,LOKI-ENT,11.1,27750.0
2023-11-01,ACC-0017,LOKI-ENT,10.13,25325.0
2023-12-01,ACC-0017,LOKI-ENT,10.05,25125.0
2024-01-01,ACC-0017,LOKI-ENT,12.72,31800.0
2024-02-01,ACC-0017,LOKI-ENT,12.25,30625.0
2024-03-01,ACC-0017,LOKI-ENT,10.28,25700.0
2024-04-01,ACC-0017,LOKI-ENT,12.01,30025.0
2024-05-01,ACC-0017,LOKI-ENT,10.69,26725.0
2024-06-01,ACC-0017,LOKI-ENT,10.87,27175.0
2024-07-01,ACC-0017,LOKI-ENT,10.06,25150.0
2024-08-01,ACC-0017,LOKI-ENT,10.09,25225.0
2024-09-01,ACC-0017,LOKI-ENT,12.28,30700.0
2024-10-01,ACC-0017,LOKI-ENT,11.93,29825.0
2024-11-01,ACC-0017,LOKI-ENT,10.0,25000.0
2024-12-01,ACC-0017,LOKI-ENT,9.97,24925.0
2025-01-01,ACC-0017,LOKI-ENT,12.17,30425.0
2025-02-01,ACC-0017,LOKI-ENT,9.42,23550.0
2025-03-01,ACC-0017,LOKI-ENT,12.83,32075.0
2025-04-01,ACC-0017,LOKI-ENT,10.17,25425.0
2025-05-01,ACC-0017,LOKI-ENT,10.94,27350.0
2025-06-01,ACC-0017,LOKI-ENT,10.21,25525.0
2025-07-01,ACC-0017,LOKI-ENT,11.42,28550.0
2025-08-01,ACC-0017,LOKI-ENT,11.65,29125.0
2025-09-01,ACC-0017,LOKI-ENT,9.63,24075.0
2025-10-01,ACC-0017,LOKI-ENT,11.01,27525.0
2025-11-01,ACC-0017,LOKI-ENT,12.46,31150.0
2025-12-01,ACC-0017,LOKI-ENT,12.83,32075.0
2023-10-01,ACC-0017,GC-LOGS,11.84,21706.67
2023-11-01,ACC-0017,GC-LOGS,11.82,21670.0
2023-12-01,ACC-0017,GC-LOGS,11.93,21871.67
2024-01-01,ACC-0017,GC-LOGS,10.03,18388.33
2024-02-01,ACC-0017,GC-LOGS,9.39,17215.0
2024-03-01,ACC-0017,GC-LOGS,9.25,16958.33
2024-04-01,ACC-0017,GC-LOGS,10.33,18938.33
2024-05-01,ACC-0017,GC-LOGS,9.94,18223.33
2024-06-01,ACC-0017,GC-LOGS,12.61,23118.33
2024-07-01,ACC-0017,GC-LOGS,12.96,23760.0
2024-08-01,ACC-0017,GC-LOGS,12.73,23338.33
2024-09-01,ACC-0017,GC-LOGS,12.84,23540.0
2024-10-01,ACC-0017,GC-LOGS,11.38,20863.33
2024-11-01,ACC-0017,GC-LOGS,11.98,21963.33
2024-12-01,ACC-0017,GC-LOGS,9.19,16848.33
2025-01-01,ACC-0017,GC-LOGS,10.02,18370.0
2025-02-01,ACC-0017,GC-LOGS,11.47,21028.33
2025-03-01,ACC-0017,GC-LOGS,10.21,18718.33
2025-04-01,ACC-0017,GC-LOGS,10.58,19396.67
2025-05-01,ACC-0017,GC-LOGS,10.48,19213.33
2025-06-01,ACC-0017,GC-LOGS,12.85,23558.33
2025-07-01,ACC-0017,GC-LOGS,11.23,20588.33
2025-08-01,ACC-0017,GC-LOGS,11.31,20735.0
2025-09-01,ACC-0017,GC-LOGS,10.05,18425.0
2025-10-01,ACC-0017,GC-LOGS,11.01,20185.0
2025-11-01,ACC-0017,GC-LOGS,12.7,23283.33
2025-12-01,ACC-0017,GC-LOGS,12.49,22898.33
2023-08-01,ACC-0018,GC-TRACES,7.17,9560.0
2023-09-01,ACC-0018,GC-TRACES,5.97,7960.0
2023-10-01,ACC-0018,GC-TRACES,5.23,6973.33
2023-11-01,ACC-0018,GC-TRACES,5.45,7266.67
2023-12-01,ACC-0018,GC-TRACES,8.33,11106.67
2024-01-01,ACC-0018,GC-TRACES,6.26,8346.67
2024-02-01,ACC-0018,GC-TRACES,8.31,11080.0
2024-03-01,ACC-0018,GC-TRACES,5.31,7080.0
2024-04-01,ACC-0018,GC-TRACES,5.66,7546.67
2024-05-01,ACC-0018,GC-TRACES,5.96,7946.67
2024-06-01,ACC-0018,GC-TRACES,8.0,10666.67
2024-07-01,ACC-0018,GC-TRACES,5.24,6986.67
2024-08-01,ACC-0018,GC-TRACES,7.68,10240.0
2024-09-01,ACC-0018,GC-TRACES,8.1,10800.0
2024-10-01,ACC-0018,GC-TRACES,6.33,8440.0
2024-11-01,ACC-0018,GC-TRACES,5.98,7973.33
2024-12-01,ACC-0018,GC-TRACES,4.81,6413.33
2023-08-01,ACC-0018,TEMPO-ENT,13.41,31290.0
2023-09-01,ACC-0018,TEMPO-ENT,11.2,26133.33
2023-10-01,ACC-0018,TEMPO-ENT,13.73,32036.67
2023-11-01,ACC-0018,TEMPO-ENT,13.02,30380.0
2023-12-01,ACC-0018,TEMPO-ENT,13.53,31570.0
2024-01-01,ACC-0018,TEMPO-ENT,10.85,25316.67
2024-02-01,ACC-0018,TEMPO-ENT,11.19,26110.0
2024-03-01,ACC-0018,TEMPO-ENT,11.48,26786.67
2024-04-01,ACC-0018,TEMPO-ENT,10.79,25176.67
2024-05-01,ACC-0018,TEMPO-ENT,11.59,27043.33
2024-06-01,ACC-0018,TEMPO-ENT,13.2,30800.0
2024-07-01,ACC-0018,TEMPO-ENT,12.23,28536.67
2024-08-01,ACC-0018,TEMPO-ENT,14.24,33226.67
2024-09-01,ACC-0018,TEMPO-ENT,13.99,32643.33
2024-10-01,ACC-0018,TEMPO-ENT,10.8,25200.0
2024-11-01,ACC-0018,TEMPO-ENT,11.94,27860.0
2024-12-01,ACC-0018,TEMPO-ENT,13.21,30823.33
2025-01-01,ACC-0018,TEMPO-ENT,12.4,28933.33
2025-02-01,ACC-0018,TEMPO-ENT,12.43,29003.33
2025-03-01,ACC-0018,TEMPO-ENT,13.7,31966.67
2025-04-01,ACC-0018,TEMPO-ENT,13.78,32153.33
2025-05-01,ACC-0018,TEMPO-ENT,11.1,25900.0
2025-06-01,ACC-0018,TEMPO-ENT,10.99,25643.33
2025-07-01,ACC-0018,TEMPO-ENT,13.78,32153.33
2025-08-01,ACC-0018,TEMPO-ENT,11.31,26390.0
2025-09-01,ACC-0018,TEMPO-ENT,11.26,26273.33
2025-10-01,ACC-0018,TEMPO-ENT,12.49,29143.33
2025-11-01,ACC-0018,TEMPO-ENT,11.64,27160.0
2025-12-01,ACC-0018,TEMPO-ENT,13.86,32340.0
2023-12-01,ACC-0018,SLO,4.0,4666.67
2024-01-01,ACC-0018,SLO,2.21,2578.33
2024-02-01,ACC-0018,SLO,3.58,4176.67
2024-03-01,ACC-0018,SLO,2.52,2940.0
2024-04-01,ACC-0018,SLO,3.86,4503.33
2024-05-01,ACC-0018,SLO,2.64,3080.0
2024-06-01,ACC-0018,SLO,3.1,3616.67
2024-07-01,ACC-0018,SLO,2.37,2765.0
2024-08-01,ACC-0018,SLO,2.79,3255.0
2024-09-01,ACC-0018,SLO,2.71,3161.67
2024-10-01,ACC-0018,SLO,3.97,4631.67
2024-11-01,ACC-0018,SLO,2.42,2823.33
2024-12-01,ACC-0018,SLO,2.87,3348.33
2025-01-01,ACC-0018,SLO,3.87,4515.0
2025-02-01,ACC-0018,SLO,2.39,2788.33
2025-03-01,ACC-0018,SLO,2.78,3243.33
2025-04-01,ACC-0018,SLO,2.25,2625.0
2025-05-01,ACC-0018,SLO,3.03,3535.0
2025-06-01,ACC-0018,SLO,3.47,4048.33
2025-07-01,ACC-0018,SLO,3.06,3570.0
2025-08-01,ACC-0018,SLO,3.33,3885.0
2025-09-01,ACC-0018,SLO,2.68,3126.67
2025-10-01,ACC-0018,SLO,3.38,3943.33
2025-11-01,ACC-0018,SLO,2.79,3255.0
2025-12-01,ACC-0018,SLO,2.28,2660.0
2025-01-01,ACC-0018,GC-TRACES,17.22,22960.0
2025-02-01,ACC-0018,GC-TRACES,19.41,25880.0
2025-03-01,ACC-0018,GC-TRACES,19.43,25906.67
2025-04-01,ACC-0018,GC-TRACES,20.63,27506.67
2025-05-01,ACC-0018,GC-TRACES,18.53,24706.67
2025-06-01,ACC-0018,GC-TRACES,16.6,22133.33
2025-07-01,ACC-0018,GC-TRACES,15.72,20960.0
2025-08-01,ACC-0018,GC-TRACES,18.94,25253.33
2025-09-01,ACC-0018,GC-TRACES,17.21,22946.67
2025-10-01,ACC-0018,GC-TRACES,15.76,21013.33
2025-11-01,ACC-0018,GC-TRACES,15.84,21120.0
2025-12-01,ACC-0018,GC-TRACES,20.6,27466.67
2025-06-01,ACC-0019,LOKI-ENT,4.79,11975.0
2025-07-01,ACC-0019,LOKI-ENT,4.74,11850.0
2025-08-01,ACC-0019,LOKI-ENT,6.84,17100.0
2025-09-01,ACC-0019,LOKI-ENT,5.36,13400.0
2025-10-01,ACC-0019,LOKI-ENT,3.87,9675.0
2025-06-01,ACC-0019,ENT-STACK,6.81,53912.5
2025-07-01,ACC-0019,ENT-STACK,5.03,39820.83
2025-08-01,ACC-0019,ENT-STACK,6.71,53120.83
2025-09-01,ACC-0019,ENT-STACK,6.36,50350.0
2025-10-01,ACC-0019,ENT-STACK,4.44,35150.0
2025-11-01,ACC-0019,ENT-STACK,5.77,45679.17
2025-12-01,ACC-0019,ENT-STACK,5.56,44016.67
2025-11-01,ACC-0019,LOKI-ENT,16.94,42350.0
2025-12-01,ACC-0019,LOKI-ENT,15.71,39275.0
2024-03-01,ACC-0020,SLO,10.08,11760.0
2024-04-01,ACC-0020,SLO,10.01,11678.33
2024-05-01,ACC-0020,SLO,11.29,13171.67
2024-06-01,ACC-0020,SLO,9.96,11620.0
2024-07-01,ACC-0020,SLO,10.25,11958.33
2024-08-01,ACC-0020,SLO,9.79,11421.67
2024-09-01,ACC-0020,SLO,10.87,12681.67
2024-10-01,ACC-0020,SLO,11.05,12891.67
2024-11-01,ACC-0020,SLO,10.41,12145.0
2024-12-01,ACC-0020,SLO,9.83,11468.33
2025-01-01,ACC-0020,SLO,9.8,11433.33
2025-02-01,ACC-0020,SLO,8.55,9975.0
2025-03-01,ACC-0020,SLO,9.53,11118.33
2025-04-01,ACC-0020,SLO,9.92,11573.33
2025-05-01,ACC-0020,SLO,9.15,10675.0
2025-06-01,ACC-0020,SLO,10.64,12413.33
2025-07-01,ACC-0020,SLO,8.92,10406.67
2025-08-01,ACC-0020,SLO,10.03,11701.67
2025-09-01,ACC-0020,SLO,10.46,12203.33
2025-10-01,ACC-0020,SLO,10.12,11806.67
2025-11-01,ACC-0020,SLO,9.36,10920.0
2024-03-01,ACC-0020,PROM-MGD,4.98,6225.0
2024-04-01,ACC-0020,PROM-MGD,3.53,4412.5
2024-05-01,ACC-0020,PROM-MGD,5.5,6875.0
2024-06-01,ACC-0020,PROM-MGD,4.64,5800.0
2024-07-01,ACC-0020,PROM-MGD,3.53,4412.5
2024-08-01,ACC-0020,PROM-MGD,3.38,4225.0
2024-09-01,ACC-0020,PROM-MGD,3.9,4875.0
2024-10-01,ACC-0020,PROM-MGD,4.3,5375.0
2024-11-01,ACC-0020,PROM-MGD,4.25,5312.5
2024-12-01,ACC-0020,PROM-MGD,5.31,6637.5
2025-01-01,ACC-0020,PROM-MGD,4.15,5187.5
2025-02-01,ACC-0020,PROM-MGD,4.14,5175.0
2025-03-01,ACC-0020,PROM-MGD,3.86,4825.0
2025-04-01,ACC-0020,PROM-MGD,4.0,5000.0
2025-05-01,ACC-0020,PROM-MGD,4.74,5925.0
2025-06-01,ACC-0020,PROM-MGD,5.01,6262.5
2025-07-01,ACC-0020,PROM-MGD,3.69,4612.5
2025-08-01,ACC-0020,PROM-MGD,4.35,5437.5
2025-09-01,ACC-0020,PROM-MGD,4.88,6100.0
2025-10-01,ACC-0020,PROM-MGD,2.71,3387.5
2025-11-01,ACC-0020,PROM-MGD,4.8,6000.0
2025-12-01,ACC-0020,PROM-MGD,4.0,5000.0
2025-12-01,ACC-0020,SLO,10.57,12331.67
2024-11-01,ACC-0021,GC-METRICS,8.63,12945.0
2024-12-01,ACC-0021,GC-METRICS,9.46,14190.0
2025-01-01,ACC-0021,GC-METRICS,9.08,13620.0
2025-02-01,ACC-0021,GC-METRICS,9.7,14550.0
2025-03-01,ACC-0021,GC-METRICS,9.57,14355.0
2025-04-01,ACC-0021,GC-METRICS,8.53,12795.0
2025-05-01,ACC-0021,GC-METRICS,10.56,15840.0
2025-06-01,ACC-0021,GC-METRICS,10.28,15420.0
2025-07-01,ACC-0021,GC-METRICS,8.31,12465.0
2024-11-01,ACC-0021,PROM-MGD,0.69,862.5
2024-12-01,ACC-0021,PROM-MGD,0.43,537.5
2025-01-01,ACC-0021,PROM-MGD,0.58,725.0
2025-02-01,ACC-0021,PROM-MGD,0.49,612.5
2025-03-01,ACC-0021,PROM-MGD,0.34,425.0
2025-04-01,ACC-0021,PROM-MGD,0.47,587.5
2025-05-01,ACC-0021,PROM-MGD,0.34,425.0
2025-06-01,ACC-0021,PROM-MGD,0.57,712.5
2025-07-01,ACC-0021,PROM-MGD,0.5,625.0
2025-08-01,ACC-0021,PROM-MGD,0.48,600.0
2025-09-01,ACC-0021,PROM-MGD,0.57,712.5
2025-10-01,ACC-0021,PROM-MGD,0.6,750.0
2025-11-01,ACC-0021,PROM-MGD,0.59,737.5
2025-12-01,ACC-0021,PROM-MGD,0.44,550.0
2025-08-01,ACC-0021,GC-METRICS,11.22,16830.0
2025-09-01,ACC-0021,GC-METRICS,11.3,16950.0
2025-10-01,ACC-0021,GC-METRICS,9.81,14715.0
2025-11-01,ACC-0021,GC-METRICS,9.35,14025.0
2025-12-01,ACC-0021,GC-METRICS,8.45,12675.0
2025-01-01,ACC-0022,SLO,5.01,5845.0
2025-02-01,ACC-0022,SLO,4.71,5495.0
2025-03-01,ACC-0022,SLO,3.43,4001.67
2025-04-01,ACC-0022,SLO,3.03,3535.0
2025-05-01,ACC-0022,SLO,4.17,4865.0
2025-06-01,ACC-0022,SLO,3.32,3873.33
2025-07-01,ACC-0022,SLO,3.57,4165.0
2025-08-01,ACC-0022,SLO,5.08,5926.67
2025-09-01,ACC-0022,SLO,5.12,5973.33
2025-10-01,ACC-0022,SLO,4.32,5040.0
2025-11-01,ACC-0022,SLO,3.18,3710.0
2025-12-01,ACC-0022,SLO,4.9,5716.67
2025-01-01,ACC-0022,ONCALL,2.63,2630.0
2025-02-01,ACC-0022,ONCALL,2.84,2840.0
2025-03-01,ACC-0022,ONCALL,2.82,2820.0
2025-04-01,ACC-0022,ONCALL,3.61,3610.0
2025-05-01,ACC-0022,ONCALL,3.98,3980.0
2025-06-01,ACC-0022,ONCALL,3.28,3280.0
2025-07-01,ACC-0022,ONCALL,3.83,3830.0
2025-08-01,ACC-0022,ONCALL,3.44,3440.0
2025-09-01,ACC-0022,ONCALL,2.89,2890.0
2025-10-01,ACC-0022,ONCALL,3.42,3420.0
